timestamp,donor_id,scenario,blend_ratio,seed,denoise_strength,cfg_scale,ip_adapter_strength,controlnet_strength,output_filename,prompt
20241122_190440,aug_cla_4_gem_wo,balanced,0.5,4027768771,0.47752275604531214,6.680240174955786,0.6321949786453409,0.6813273387754026,aug_cla_4_gem_wo_blend50.png,"portrait of a 10 month old baby with distinctive facial features, gentle smile expression, detailed facial features, soft studio lighting, high quality photograph, photorealistic"
20241122_190440,aug_cla_4_gem_wo,me_dominant,0.8,527465200,0.5958268148071023,5.036304775641082,0.6204780478585314,0.6752059896987654,aug_cla_4_gem_wo_me80.png,"portrait of a 12 month old baby with distinctive facial features, attentive expression, detailed facial features, natural daylight, high quality photograph, photorealistic"
20241122_190441,aug_cla_5_gem_wo,random,0.68,3491394775,0.516686964643623,6.4617782407324285,0.6582565811099023,0.7755689353424836,aug_cla_5_gem_wo_rand68.png,"portrait of a 12 month old baby with distinctive facial features, candid expression, detailed facial features, natural daylight, high quality photograph, photorealistic"
20241122_190441,aug_cla_5_gem_wo,donor_dominant,0.8,2528864585,0.6793265358096333,5.874980295674563,0.7947314332332731,0.6881144283092047,aug_cla_5_gem_wo_donor80.png,"portrait of a 10 month old baby with distinctive facial features, peaceful expression, detailed facial features, soft studio lighting, high quality photograph, photorealistic"
20241122_190441,aug_cla_5_gem_wo,balanced,0.5,887601543,0.5701397863559232,4.761490859975296,0.7315821060126289,0.6352462348322911,aug_cla_5_gem_wo_blend50.png,"portrait of a 10 month old baby with distinctive facial features, curious expression, detailed facial features, gentle window light, high quality photograph, photorealistic"
20241122_190441,aug_cla_5_gem_wo,me_dominant,0.8,1111361558,0.5474735632220288,4.998381617722301,0.7731059564202446,0.7119067983516074,aug_cla_5_gem_wo_me80.png,"portrait of a 13 month old baby with distinctive facial features, neutral expression, detailed facial features, professional portrait lighting, high quality photograph, photorealistic"
20241122_190442,aug_cla_6_gem_demo,random,0.24,3724210409,0.42931206323353116,6.356688823840082,0.7428587589028104,0.6521313045633744,aug_cla_6_gem_demo_rand24.png,"portrait of a 11 month old baby with distinctive facial features, curious expression, detailed facial features, soft studio lighting, high quality photograph, photorealistic"
20241122_190442,aug_cla_6_gem_demo,donor_dominant,0.8,4181763674,0.6248544366653869,6.728776085542805,0.7414630063861409,0.7364431763371309,aug_cla_6_gem_demo_donor80.png,"portrait of a 14 month old baby with distinctive facial features, gentle smile expression, detailed facial features, gentle window light, high quality photograph, photorealistic"
20241122_190442,aug_cla_6_gem_demo,balanced,0.5,1318533571,0.6553674620986542,4.100861184255326,0.7003546414701389,0.6836164270416487,aug_cla_6_gem_demo_blend50.png,"portrait of a 11 month old baby with distinctive facial features, candid expression, detailed facial features, soft studio lighting, high quality photograph, photorealistic"
20241122_190442,aug_cla_6_gem_demo,me_dominant,0.8,888066125,0.5883926715850489,6.3931693639211655,0.7393113130697877,0.6228314400754079,aug_cla_6_gem_demo_me80.png,"portrait of a 11 month old baby with distinctive facial features, peaceful expression, detailed facial features, natural daylight, high quality photograph, photorealistic"
20241122_190443,aug_cla_6_gem_wo,random,0.72,2553451970,0.6334345519661585,5.9067431350762325,0.7045067071691488,0.7772966991254718,aug_cla_6_gem_wo_rand72.png,"portrait of a 12 month old baby with distinctive facial features, gentle smile expression, detailed facial features, professional portrait lighting, high quality photograph, photorealistic"
20241122_190443,aug_cla_6_gem_wo,donor_dominant,0.8,3041876347,0.6257214531652152,6.550290219900981,0.6079009702645368,0.6193746060245044,aug_cla_6_gem_wo_donor80.png,"portrait of a 10 month old baby with distinctive facial features, happy expression, detailed facial features, gentle window light, high quality photograph, photorealistic"
20241122_190443,aug_cla_6_gem_wo,balanced,0.5,3841278144,0.6117399458186289,6.601460554089128,0.7881314978399014,0.6486023121376192,aug_cla_6_gem_wo_blend50.png,"portrait of a 12 month old baby with distinctive facial features, curious expression, detailed facial features, gentle window light, high quality photograph, photorealistic"
20241122_190443,aug_cla_6_gem_wo,me_dominant,0.8,2331409244,0.4252498872309268,4.087129139137131,0.6431109006515183,0.6383851400975155,aug_cla_6_gem_wo_me80.png,"portrait of a 14 month old baby with distinctive facial features, happy expression, detailed facial features, soft studio lighting, high quality photograph, photorealistic"
20241122_190444,aug_cla_7_gem_wo,random,0.44,3742725821,0.4712533095147409,5.644730104263129,0.6643093719442797,0.6070513432522527,aug_cla_7_gem_wo_rand44.png,"portrait of a 14 month old baby with distinctive facial features, attentive expression, detailed facial features, professional portrait lighting, high quality photograph, photorealistic"
20241122_190444,aug_cla_7_gem_wo,donor_dominant,0.8,4047704026,0.4440420589643944,4.698928690850199,0.7896485030603287,0.6631586267146707,aug_cla_7_gem_wo_donor80.png,"portrait of a 10 month old baby with distinctive facial features, gentle smile expression, detailed facial features, soft studio lighting, high quality photograph, photorealistic"
20241122_190444,aug_cla_7_gem_wo,balanced,0.5,3232949314,0.5894860168453504,6.141783027984688,0.7047569255071982,0.6251514316493961,aug_cla_7_gem_wo_blend50.png,"portrait of a 14 month old baby with distinctive facial features, neutral expression, detailed facial features, natural daylight, high quality photograph, photorealistic"
20241122_190444,aug_cla_7_gem_wo,me_dominant,0.8,1372169936,0.4173001444575962,5.907932889833841,0.7499805314379315,0.7236592952629066,aug_cla_7_gem_wo_me80.png,"portrait of a 10 month old baby with distinctive facial features, happy expression, detailed facial features, soft studio lighting, high quality photograph, photorealistic"
20241122_190445,aug_cla_8_gem_wo,random,0.64,3088669934,0.5962905353386608,4.237760660220699,0.7281585121192061,0.6088264429779358,aug_cla_8_gem_wo_rand64.png,"portrait of a 11 month old baby with distinctive facial features, candid expression, detailed facial features, soft studio lighting, high quality photograph, photorealistic"
20241122_190445,aug_cla_8_gem_wo,donor_dominant,0.8,3067052083,0.5127291348495885,4.979530706836703,0.7495713505899976,0.7653373925444018,aug_cla_8_gem_wo_donor80.png,"portrait of a 11 month old baby with distinctive facial features, neutral expression, detailed facial features, professional portrait lighting, high quality photograph, photorealistic"
20241122_190445,aug_cla_8_gem_wo,balanced,0.5,154522223,0.6675179824883297,6.715405084734667,0.7689458352210743,0.636894799668773,aug_cla_8_gem_wo_blend50.png,"portrait of a 13 month old baby with distinctive facial features, gentle smile expression, detailed facial features, soft studio lighting, high quality photograph, photorealistic"
20241122_190445,aug_cla_8_gem_wo,me_dominant,0.8,3864493627,0.5037089910005652,5.4887835577609785,0.7904760659049737,0.7652924475066041,aug_cla_8_gem_wo_me80.png,"portrait of a 13 month old baby with distinctive facial features, peaceful expression, detailed facial features, soft studio lighting, high quality photograph, photorealistic"
20241122_190446,aug_cla_9_gem_demo,random,0.53,1688058946,0.6486088834834947,5.017631093723825,0.623734686268332,0.6963888079671572,aug_cla_9_gem_demo_rand53.png,"portrait of a 12 month old baby with distinctive facial features, curious expression, detailed facial features, natural daylight, high quality photograph, photorealistic"
20241122_190446,aug_cla_9_gem_demo,donor_dominant,0.8,2057446461,0.6759901310959789,5.000302973807032,0.7528426483326359,0.6295261415471087,aug_cla_9_gem_demo_donor80.png,"portrait of a 12 month old baby with distinctive facial features, curious expression, detailed facial features, gentle window light, high quality photograph, photorealistic"
20241122_190446,aug_cla_9_gem_demo,balanced,0.5,914263189,0.6259604755339189,6.740789965895695,0.7910861044730042,0.7600927455423734,aug_cla_9_gem_demo_blend50.png,"portrait of a 12 month old baby with distinctive facial features, happy expression, detailed facial features, professional portrait lighting, high quality photograph, photorealistic"
20241122_190446,aug_cla_9_gem_demo,me_dominant,0.8,2319941593,0.5260586463319838,5.84269541795605,0.6650802066245426,0.619234070982332,aug_cla_9_gem_demo_me80.png,"portrait of a 10 month old baby with distinctive facial features, candid expression, detailed facial features, gentle window light, high quality photograph, photorealistic"
20241122_190447,aug_cla_9_gem_wo,random,0.34,301874956,0.5735808766376047,6.273716590612653,0.7478635723972297,0.6845276557332488,aug_cla_9_gem_wo_rand34.png,"portrait of a 12 month old baby with distinctive facial features, happy expression, detailed facial features, natural daylight, high quality photograph, photorealistic"
20241122_190447,aug_cla_9_gem_wo,donor_dominant,0.8,4103460795,0.523506237998216,4.685237093482426,0.7960780323205258,0.6966589823739453,aug_cla_9_gem_wo_donor80.png,"portrait of a 13 month old baby with distinctive facial features, attentive expression, detailed facial features, natural daylight, high quality photograph, photorealistic"
20241122_190447,aug_cla_9_gem_wo,balanced,0.5,754188419,0.41625054890426405,6.189602635708518,0.6337857481776186,0.655587359617025,aug_cla_9_gem_wo_blend50.png,"portrait of a 11 month old baby with distinctive facial features, curious expression, detailed facial features, gentle window light, high quality photograph, photorealistic"
20241122_190447,aug_cla_9_gem_wo,me_dominant,0.8,52933324,0.6909124081440695,6.061937597537218,0.6488290008505855,0.630931042181817,aug_cla_9_gem_wo_me80.png,"portrait of a 10 month old baby with distinctive facial features, candid expression, detailed facial features, gentle window light, high quality photograph, photorealistic"
20241122_190448,aug_gem_10_gem_wo,random,0.24,2572540211,0.6427215426220616,4.9612747325546565,0.7152071244340416,0.6839002394752788,aug_gem_10_gem_wo_rand24.png,"portrait of a 12 month old baby with distinctive facial features, attentive expression, detailed facial features, natural daylight, high quality photograph, photorealistic"
20241122_190448,aug_gem_10_gem_wo,donor_dominant,0.8,72352728,0.6616439633145277,6.1992962248404275,0.6866351067776638,0.6146134060256833,aug_gem_10_gem_wo_donor80.png,"portrait of a 10 month old baby with distinctive facial features, peaceful expression, detailed facial features, natural daylight, high quality photograph, photorealistic"
20241122_190448,aug_gem_10_gem_wo,balanced,0.5,2710097919,0.4255298181872042,4.791637354591561,0.6239592537232801,0.6344333905012399,aug_gem_10_gem_wo_blend50.png,"portrait of a 13 month old baby with distinctive facial features, candid expression, detailed facial features, professional portrait lighting, high quality photograph, photorealistic"
20241122_190448,aug_gem_10_gem_wo,me_dominant,0.8,2400975938,0.6365316099142913,6.0933463969764325,0.7192676605778537,0.6672811636627842,aug_gem_10_gem_wo_me80.png,"portrait of a 10 month old baby with distinctive facial features, gentle smile expression, detailed facial features, gentle window light, high quality photograph, photorealistic"
20241122_190449,aug_gem_1_gem_wo,random,0.55,2119198397,0.5690859675203852,6.352151825697916,0.6851805148460073,0.7430990891085529,aug_gem_1_gem_wo_rand55.png,"portrait of a 10 month old baby with distinctive facial features, curious expression, detailed facial features, soft studio lighting, high quality photograph, photorealistic"
20241122_190449,aug_gem_1_gem_wo,donor_dominant,0.8,2560310529,0.6002569948723324,4.981330333235657,0.6763907122001731,0.6016724746027737,aug_gem_1_gem_wo_donor80.png,"portrait of a 14 month old baby with distinctive facial features, peaceful expression, detailed facial features, soft studio lighting, high quality photograph, photorealistic"
20241122_190449,aug_gem_1_gem_wo,balanced,0.5,93017139,0.5427752877971905,6.365129590806142,0.6977516792037357,0.7461150410567357,aug_gem_1_gem_wo_blend50.png,"portrait of a 13 month old baby with distinctive facial features, attentive expression, detailed facial features, soft studio lighting, high quality photograph, photorealistic"
20241122_190449,aug_gem_1_gem_wo,me_dominant,0.8,2988364282,0.40065653989100614,4.835903831297131,0.736736328273931,0.6634247156889009,aug_gem_1_gem_wo_me80.png,"portrait of a 11 month old baby with distinctive facial features, candid expression, detailed facial features, gentle window light, high quality photograph, photorealistic"
20241122_190450,aug_gem_2_gem_demo,random,0.62,3778636089,0.4705114032305453,4.595245560089108,0.7891363032378635,0.7202002704327495,aug_gem_2_gem_demo_rand62.png,"portrait of a 12 month old baby with distinctive facial features, attentive expression, detailed facial features, gentle window light, high quality photograph, photorealistic"
20241122_190450,aug_gem_2_gem_demo,donor_dominant,0.8,1295877938,0.6851347876176573,6.483398605168519,0.7198881904820993,0.7732242256416315,aug_gem_2_gem_demo_donor80.png,"portrait of a 12 month old baby with distinctive facial features, peaceful expression, detailed facial features, professional portrait lighting, high quality photograph, photorealistic"
20241122_190450,aug_gem_2_gem_demo,balanced,0.5,3498918152,0.6120835159656541,5.946307352336319,0.7951104255326924,0.7014409318279535,aug_gem_2_gem_demo_blend50.png,"portrait of a 13 month old baby with distinctive facial features, attentive expression, detailed facial features, natural daylight, high quality photograph, photorealistic"
20241122_190450,aug_gem_2_gem_demo,me_dominant,0.8,970910179,0.5783974991752012,5.346296491807893,0.7149872007333743,0.6874285140444324,aug_gem_2_gem_demo_me80.png,"portrait of a 14 month old baby with distinctive facial features, attentive expression, detailed facial features, natural daylight, high quality photograph, photorealistic"
20241122_190451,aug_gem_2_gem_wo,random,0.38,1321126682,0.41893724740772553,5.8654152073738235,0.7623147000278796,0.7770066406638054,aug_gem_2_gem_wo_rand38.png,"portrait of a 13 month old baby with distinctive facial features, curious expression, detailed facial features, soft studio lighting, high quality photograph, photorealistic"
20241122_190451,aug_gem_2_gem_wo,donor_dominant,0.8,508148966,0.4412848718223117,6.521018017954315,0.7281286379639469,0.6371414273847104,aug_gem_2_gem_wo_donor80.png,"portrait of a 10 month old baby with distinctive facial features, neutral expression, detailed facial features, gentle window light, high quality photograph, photorealistic"
20241122_190451,aug_gem_2_gem_wo,balanced,0.5,4246537537,0.4787713754791318,6.021255819971595,0.6877021304987414,0.7532374528505783,aug_gem_2_gem_wo_blend50.png,"portrait of a 11 month old baby with distinctive facial features, neutral expression, detailed facial features, soft studio lighting, high quality photograph, photorealistic"
20241122_190451,aug_gem_2_gem_wo,me_dominant,0.8,540650271,0.5212423145789126,6.701287104284468,0.7134499780425554,0.7570836031465181,aug_gem_2_gem_wo_me80.png,"portrait of a 11 month old baby with distinctive facial features, candid expression, detailed facial features, gentle window light, high quality photograph, photorealistic"
20241122_190452,aug_gem_3_gem_demo,random,0.29,3352489453,0.6387375381282603,4.455646768335676,0.6083402589675084,0.761253341138475,aug_gem_3_gem_demo_rand28.png,"portrait of a 13 month old baby with distinctive facial features, attentive expression, detailed facial features, natural daylight, high quality photograph, photorealistic"
20241122_190452,aug_gem_3_gem_demo,donor_dominant,0.8,3279505495,0.6535304955408547,4.933334103795723,0.7321950087574237,0.7852165434016602,aug_gem_3_gem_demo_donor80.png,"portrait of a 10 month old baby with distinctive facial features, happy expression, detailed facial features, soft studio lighting, high quality photograph, photorealistic"
20241122_190452,aug_gem_3_gem_demo,balanced,0.5,1196765882,0.4034833088952327,5.6921148468854055,0.7132421078134816,0.7790969819358833,aug_gem_3_gem_demo_blend50.png,"portrait of a 10 month old baby with distinctive facial features, gentle smile expression, detailed facial features, gentle window light, high quality photograph, photorealistic"
20241122_190452,aug_gem_3_gem_demo,me_dominant,0.8,620201331,0.5969918903110407,4.035598196935482,0.6856877232440116,0.6545372087317248,aug_gem_3_gem_demo_me80.png,"portrait of a 11 month old baby with distinctive facial features, gentle smile expression, detailed facial features, gentle window light, high quality photograph, photorealistic"
20241122_190453,aug_gem_3_gem_wo,random,0.66,948092943,0.4705669146482202,6.100574970779587,0.6947108340212981,0.6497195400662763,aug_gem_3_gem_wo_rand66.png,"portrait of a 11 month old baby with distinctive facial features, candid expression, detailed facial features, professional portrait lighting, high quality photograph, photorealistic"
20241122_190453,aug_gem_3_gem_wo,donor_dominant,0.8,2903166527,0.6279570779751187,5.79436718081148,0.645441267950047,0.6422228350155846,aug_gem_3_gem_wo_donor80.png,"portrait of a 10 month old baby with distinctive facial features, gentle smile expression, detailed facial features, natural daylight, high quality photograph, photorealistic"
20241122_190453,aug_gem_3_gem_wo,balanced,0.5,2695755612,0.568770602397164,5.785029607159057,0.7575002711275061,0.6910023221631425,aug_gem_3_gem_wo_blend50.png,"portrait of a 14 month old baby with distinctive facial features, peaceful expression, detailed facial features, gentle window light, high quality photograph, photorealistic"
20241122_190453,aug_gem_3_gem_wo,me_dominant,0.8,1877071907,0.498538232793031,6.24063594076163,0.7696231319514685,0.774790573266565,aug_gem_3_gem_wo_me80.png,"portrait of a 13 month old baby with distinctive facial features, happy expression, detailed facial features, soft studio lighting, high quality photograph, photorealistic"
20241122_190454,aug_gem_4_gem_demo,random,0.63,2931083046,0.5673592863855468,5.504493032465268,0.7562590495949323,0.6224254255043586,aug_gem_4_gem_demo_rand63.png,"portrait of a 14 month old baby with distinctive facial features, attentive expression, detailed facial features, gentle window light, high quality photograph, photorealistic"
20241122_190454,aug_gem_4_gem_demo,donor_dominant,0.8,131909321,0.5002930804428325,4.141387609276897,0.629991528390065,0.7184285677249702,aug_gem_4_gem_demo_donor80.png,"portrait of a 11 month old baby with distinctive facial features, happy expression, detailed facial features, soft studio lighting, high quality photograph, photorealistic"
20241122_190454,aug_gem_4_gem_demo,balanced,0.5,2595733995,0.6035112720204749,5.332717873467214,0.6365131852012889,0.7864520264610172,aug_gem_4_gem_demo_blend50.png,"portrait of a 10 month old baby with distinctive facial features, gentle smile expression, detailed facial features, soft studio lighting, high quality photograph, photorealistic"
20241122_190454,aug_gem_4_gem_demo,me_dominant,0.8,2229650539,0.5738921135553768,6.849390304260943,0.6225534926929274,0.6636246083701896,aug_gem_4_gem_demo_me80.png,"portrait of a 13 month old baby with distinctive facial features, peaceful expression, detailed facial features, gentle window light, high quality photograph, photorealistic"
20241122_190455,aug_gem_4_gem_wo,random,0.71,3910743192,0.42406159937089644,5.5421912906349835,0.6775178842558677,0.7694680270224753,aug_gem_4_gem_wo_rand71.png,"portrait of a 14 month old baby with distinctive facial features, gentle smile expression, detailed facial features, professional portrait lighting, high quality photograph, photorealistic"
20241122_190455,aug_gem_4_gem_wo,donor_dominant,0.8,1679190184,0.5070285219348799,4.552859248853559,0.6150043250764088,0.7646582192854059,aug_gem_4_gem_wo_donor80.png,"portrait of a 13 month old baby with distinctive facial features, gentle smile expression, detailed facial features, natural daylight, high quality photograph, photorealistic"
20241122_190455,aug_gem_4_gem_wo,balanced,0.5,3875697013,0.6984323051583916,4.610377355996408,0.7935412029773794,0.7469723066549128,aug_gem_4_gem_wo_blend50.png,"portrait of a 13 month old baby with distinctive facial features, attentive expression, detailed facial features, professional portrait lighting, high quality photograph, photorealistic"
20241122_190455,aug_gem_4_gem_wo,me_dominant,0.8,4062551294,0.4865747404741848,5.366739973997815,0.6103859365129984,0.719932197293209,aug_gem_4_gem_wo_me80.png,"portrait of a 10 month old baby with distinctive facial features, gentle smile expression, detailed facial features, soft studio lighting, high quality photograph, photorealistic"
20241122_190456,aug_gem_5_gem_demo,random,0.6,1926147375,0.6791760555050637,6.333375900090942,0.7958386222595029,0.7258995328260669,aug_gem_5_gem_demo_rand60.png,"portrait of a 12 month old baby with distinctive facial features, attentive expression, detailed facial features, gentle window light, high quality photograph, photorealistic"
20241122_190456,aug_gem_5_gem_demo,donor_dominant,0.8,1798314067,0.6482295174300998,6.598667027231034,0.7640386506237178,0.6687385507311249,aug_gem_5_gem_demo_donor80.png,"portrait of a 13 month old baby with distinctive facial features, gentle smile expression, detailed facial features, professional portrait lighting, high quality photograph, photorealistic"
20241122_190456,aug_gem_5_gem_demo,balanced,0.5,3503336152,0.5857470475527167,6.500294091739182,0.7301779184658502,0.6770686566300513,aug_gem_5_gem_demo_blend50.png,"portrait of a 12 month old baby with distinctive facial features, peaceful expression, detailed facial features, natural daylight, high quality photograph, photorealistic"
20241122_190456,aug_gem_5_gem_demo,me_dominant,0.8,546912601,0.6644500775136832,5.118143638840228,0.710839939772866,0.7296127181988594,aug_gem_5_gem_demo_me80.png,"portrait of a 10 month old baby with distinctive facial features, gentle smile expression, detailed facial features, soft studio lighting, high quality photograph, photorealistic"
20241122_190457,aug_gem_5_gem_wo,random,0.75,1516203152,0.6511571016130744,6.8551670455315055,0.6569871162153457,0.753704545551713,aug_gem_5_gem_wo_rand75.png,"portrait of a 11 month old baby with distinctive facial features, happy expression, detailed facial features, gentle window light, high quality photograph, photorealistic"
20241122_190457,aug_gem_5_gem_wo,donor_dominant,0.8,4273397554,0.4380631884550073,5.773753573481114,0.7271121192465451,0.6087113599223337,aug_gem_5_gem_wo_donor80.png,"portrait of a 10 month old baby with distinctive facial features, attentive expression, detailed facial features, gentle window light, high quality photograph, photorealistic"
20241122_190457,aug_gem_5_gem_wo,balanced,0.5,3378695534,0.5323479495381578,6.775972948803943,0.7234938584720951,0.7492139795961704,aug_gem_5_gem_wo_blend50.png,"portrait of a 10 month old baby with distinctive facial features, peaceful expression, detailed facial features, gentle window light, high quality photograph, photorealistic"
20241122_190457,aug_gem_5_gem_wo,me_dominant,0.8,385537120,0.4423982076330945,5.459040530544037,0.6075703044879393,0.6401588776816556,aug_gem_5_gem_wo_me80.png,"portrait of a 10 month old baby with distinctive facial features, happy expression, detailed facial features, soft studio lighting, high quality photograph, photorealistic"
20241122_190458,aug_gem_6_gem_demo,random,0.79,1461258872,0.6505247435978339,6.635621489133788,0.6651429084088599,0.6787476018209915,aug_gem_6_gem_demo_rand79.png,"portrait of a 10 month old baby with distinctive facial features, curious expression, detailed facial features, professional portrait lighting, high quality photograph, photorealistic"
20241122_190458,aug_gem_6_gem_demo,donor_dominant,0.8,3736608097,0.46938627048155823,6.904509827536497,0.6165622693469198,0.700183905113579,aug_gem_6_gem_demo_donor80.png,"portrait of a 10 month old baby with distinctive facial features, gentle smile expression, detailed facial features, soft studio lighting, high quality photograph, photorealistic"
20241122_190458,aug_gem_6_gem_demo,balanced,0.5,1718987492,0.4296970214863291,6.292399277895578,0.6366487725403425,0.7930699857501048,aug_gem_6_gem_demo_blend50.png,"portrait of a 13 month old baby with distinctive facial features, happy expression, detailed facial features, soft studio lighting, high quality photograph, photorealistic"
20241122_190458,aug_gem_6_gem_demo,me_dominant,0.8,3265194935,0.49568515904907573,4.028828216990732,0.7364376738512473,0.6115825165052023,aug_gem_6_gem_demo_me80.png,"portrait of a 14 month old baby with distinctive facial features, candid expression, detailed facial features, soft studio lighting, high quality photograph, photorealistic"
20241122_190459,aug_gem_6_gem_wo,random,0.59,1285865973,0.628360854712773,4.8363628504831215,0.7323504871069817,0.7567743581042392,aug_gem_6_gem_wo_rand59.png,"portrait of a 10 month old baby with distinctive facial features, happy expression, detailed facial features, gentle window light, high quality photograph, photorealistic"
20241122_190459,aug_gem_6_gem_wo,donor_dominant,0.8,1161801946,0.5715561776692408,4.412813987556409,0.6267400781205277,0.7853717699204337,aug_gem_6_gem_wo_donor80.png,"portrait of a 11 month old baby with distinctive facial features, curious expression, detailed facial features, soft studio lighting, high quality photograph, photorealistic"
20241122_190459,aug_gem_6_gem_wo,balanced,0.5,542933797,0.41899420393866493,6.8033849185418,0.7678590378822207,0.6961268863638814,aug_gem_6_gem_wo_blend50.png,"portrait of a 12 month old baby with distinctive facial features, peaceful expression, detailed facial features, soft studio lighting, high quality photograph, photorealistic"
20241122_190459,aug_gem_6_gem_wo,me_dominant,0.8,4043342298,0.5835321245863262,5.7397856096936986,0.7360224321661896,0.7167754277662024,aug_gem_6_gem_wo_me80.png,"portrait of a 10 month old baby with distinctive facial features, attentive expression, detailed facial features, soft studio lighting, high quality photograph, photorealistic"
20241122_190500,aug_gem_7_gem_demo,random,0.76,928829297,0.6559963566297449,4.492896706166764,0.7099954341400035,0.7765533145337936,aug_gem_7_gem_demo_rand76.png,"portrait of a 10 month old baby with distinctive facial features, neutral expression, detailed facial features, natural daylight, high quality photograph, photorealistic"
20241122_190500,aug_gem_7_gem_demo,donor_dominant,0.8,1699433138,0.6076826312411073,5.1161913756136626,0.7239464561733258,0.7469475754318119,aug_gem_7_gem_demo_donor80.png,"portrait of a 13 month old baby with distinctive facial features, curious expression, detailed facial features, natural daylight, high quality photograph, photorealistic"
20241122_190500,aug_gem_7_gem_demo,balanced,0.5,935323946,0.6173470856647291,5.22044971716366,0.600729284386691,0.6598526193248497,aug_gem_7_gem_demo_blend50.png,"portrait of a 10 month old baby with distinctive facial features, happy expression, detailed facial features, natural daylight, high quality photograph, photorealistic"
20241122_190500,aug_gem_7_gem_demo,me_dominant,0.8,2996537428,0.47206966047135346,6.782641347436996,0.6062695797125253,0.7943438227802126,aug_gem_7_gem_demo_me80.png,"portrait of a 11 month old baby with distinctive facial features, curious expression, detailed facial features, soft studio lighting, high quality photograph, photorealistic"
20241122_190501,aug_gem_8_gem_demo,random,0.35,1267391948,0.42371079087823316,4.733646972220968,0.6156188679872457,0.6853503775426187,aug_gem_8_gem_demo_rand35.png,"portrait of a 10 month old baby with distinctive facial features, gentle smile expression, detailed facial features, soft studio lighting, high quality photograph, photorealistic"
20241122_190501,aug_gem_8_gem_demo,donor_dominant,0.8,3181896167,0.6279956072371649,6.808936562787526,0.6131816922471377,0.7966521787614531,aug_gem_8_gem_demo_donor80.png,"portrait of a 10 month old baby with distinctive facial features, happy expression, detailed facial features, soft studio lighting, high quality photograph, photorealistic"
20241122_190501,aug_gem_8_gem_demo,balanced,0.5,3216370352,0.6931897359961572,6.725391624087453,0.7545719398800043,0.6152562163964336,aug_gem_8_gem_demo_blend50.png,"portrait of a 13 month old baby with distinctive facial features, attentive expression, detailed facial features, professional portrait lighting, high quality photograph, photorealistic"
